host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,host_listings_count
19693337,Inés Y Jesús,2014-08-08,"Málaga, Spain",within an hour,f,1
23613433,Marqués De Guadiaro,2014-11-11,"Málaga, Spain",within an hour,f,7
26388082,Ismael,2015-01-19,"Andalusia, Spain",within an hour,t,1
51237923,Wenceslao,2015-12-13,"Málaga, Spain",within an hour,Unknown,2
220576530,Charlotta,2018-10-14,"Andalusia, Spain",within an hour,t,1
151213951,Jesús,2017-09-19,"Málaga, Spain",within an hour,t,2
97839066,Elena,2016-10-03,"Málaga, Spain",within an hour,f,1
566041615,Iván,2024-03-08,"Málaga, Spain",within an hour,t,18
581143870,Antonio,2024-06-02,Unknown,Unknown,f,1
33814148,Diego,2015-05-20,"Andalusia, Spain",within an hour,f,7
449323061,Mohamed,2022-03-13,Unknown,within an hour,f,2
348413815,Faro Homes,2020-06-02,"Fuengirola, Spain",within an hour,f,160
50820472,Juan Fernando,2015-12-08,Unknown,Unknown,f,1
19110429,Gary,2014-07-29,"Colmenar, Spain",within an hour,t,2
85287934,Marco,2016-07-22,"Málaga, Spain",Unknown,f,1
20326063,Ernesto,2014-08-20,Unknown,within an hour,t,4
611895,Luis & Celeste,2011-05-22,"Malaga, Spain",within an hour,Unknown,8
29329338,Antonio Jesús,2015-03-14,"Málaga, Spain",within an hour,f,2
12478875,Anne,2014-02-22,"Granada, Spain",within an hour,t,2
121010076,Ely,2017-03-16,"Málaga, Spain",Unknown,f,3
536991816,Paramount Homes,2023-09-13,Unknown,within an hour,t,6
563063558,María,2024-02-20,"Málaga, Spain",within a day,f,1
452077122,Antonio,2022-03-31,"Andalusia, Spain",within an hour,t,22
4545014,Mamen,2013-01-01,"Málaga, Spain",within an hour,f,2
239551853,Encarna,2019-01-28,"Madrid, Spain",within an hour,f,1
219226723,Erich,2018-10-07,"Arrasate, Spain",within an hour,f,2
11363861,Paz,2014-01-16,"Madrid, Spain",within an hour,f,1
50961065,Diana,2015-12-10,Spain,within a day,t,9
49208053,Magdalena,2015-11-16,"Málaga, Spain",Unknown,f,15
348271599,Miguel Angel,2020-06-01,Unknown,Unknown,f,1
29224198,Patricia,2015-03-12,"Málaga, Spain",Unknown,f,1
54261669,Romina,2016-01-11,"Málaga, Spain",within a few hours,f,2
237468218,Iryna,2019-01-18,"Málaga, Spain",within an hour,f,4
285356099,Carmela Noemi,2019-08-13,Unknown,within an hour,t,1
267860895,Lovely Home,2019-06-11,"Málaga, Spain",within an hour,f,17
2986899,Andrés,2012-07-19,"Malaga, Spain",within an hour,f,7
521105832,Inés,2023-06-20,Unknown,Unknown,f,2
383031509,Chloe,2021-01-04,"Andalusia, Spain",within an hour,t,2
103542173,Nacho,2016-11-13,Unknown,Unknown,f,1
47301257,Michael,2015-10-24,"Málaga, Spain",within an hour,f,1
506681044,Rosario,2023-03-23,"Benalmádena, Spain",within an hour,f,3
98394973,Enrique Y Ángel,2016-10-06,"Berlin, Germany",within an hour,f,1
450492441,Andrea,2022-03-20,Unknown,within an hour,t,3
14498345,Juan Diego,2014-04-20,"Andalusia, Spain",within an hour,t,5
239801821,Isabel,2019-01-29,"Málaga, Spain",within an hour,f,3
160139145,Apartamento Tucán,2017-11-26,"Málaga, Spain",within an hour,t,3
12088578,Beatrix,2014-02-09,"Málaga, Spain",within an hour,f,3
2126353,Pablo,2012-04-12,"Malaga, Spain",within an hour,f,3
524991159,Víctor,2023-07-11,Unknown,Unknown,f,1
460486232,Patricia,2022-05-23,Unknown,Unknown,f,1
40573002,Rocío,2015-08-05,Unknown,within an hour,f,3
109620397,Carlos,2017-01-03,Spain,within an hour,f,3
249824006,Alojamiento,2019-03-19,Unknown,within an hour,f,4
528636203,Jose,2023-07-29,Unknown,Unknown,f,1
472649957,David,2022-08-01,"Málaga, Spain",within an hour,f,2
452527376,Julie,2022-04-03,Unknown,within an hour,t,2
538690254,Miguel José,2023-09-24,Unknown,Unknown,f,1
558330703,Acentos,2024-01-24,"Málaga, Spain",within an hour,f,1
73085537,Belén,2016-05-20,"Málaga, Spain",Unknown,f,1
2821707,Guido,2012-07-03,"Cambridge, United Kingdom",within an hour,t,1
41745756,Ufamai,2015-08-17,"Málaga, Spain",within an hour,f,9
444318723,Album,2022-02-09,Unknown,within an hour,f,2
529193558,José Carlos,2023-08-01,Unknown,Unknown,f,1
71080252,Irene,2016-05-09,"Madrid, Spain",within an hour,t,1
412257516,Javier,2021-07-11,Unknown,within an hour,f,1
111456351,Manuel,2017-01-14,Unknown,within an hour,t,2
116046905,Victor,2017-02-12,"Málaga, Spain",Unknown,f,1
65460596,Tania,2016-04-02,"Málaga, Spain",within an hour,f,9
8138303,Elena,2013-08-13,"Málaga, Spain",within a few hours,t,1
353390555,Julia,2020-07-04,"Vélez-Málaga, Spain",a few days or more,f,1
364321705,Antonio,2020-08-25,"Málaga, Spain",within a few hours,f,3
33807520,Reza,2015-05-20,"Andalusia, Spain",within an hour,t,3
320235181,Javier,2019-12-23,Unknown,Unknown,f,1
154516301,Marta,2017-10-14,Unknown,within an hour,t,1
42602416,Holiday Rentals,2015-08-26,"Málaga, Spain",within an hour,f,27
123009397,Renthas,2017-03-28,"Guadalcacín, Spain",Unknown,f,1
26160719,Catalina,2015-01-15,"Málaga, Spain",within an hour,t,3
29016701,Álvaro,2015-03-09,Spain,within a few hours,f,2
227241302,Miguel Angel,2018-11-24,"Málaga, Spain",within an hour,t,1
496804264,Duro Que Pillo Va Al Ladrillo,2023-01-18,Unknown,within an hour,f,3
24922657,Samuel,2014-12-17,"Málaga, Spain",within an hour,f,3
26409739,Mina,2015-01-20,"La Herradura, Spain",within an hour,t,51
336022366,Anna María,2020-02-14,"Marbella, Spain",within an hour,f,80
501923791,Helo,2023-02-20,Unknown,within an hour,f,8
575163845,Mario,2024-05-01,"Málaga, Spain",within an hour,f,1
920934,Mercedes Y Julia,2011-08-04,"Málaga, Spain",within an hour,f,8
1860444,Guanarteme,2012-03-05,"Málaga, Spain",within a few hours,f,1
237273066,José Antonio,2019-01-17,"Málaga, Spain",within an hour,t,6
540365161,Enrique,2023-10-04,Unknown,Unknown,f,2
252155673,San,2019-03-30,"Andalusia, Spain",within a few hours,f,1
62305090,Marina,2016-03-09,"Málaga, Spain",Unknown,f,9
37168300,Rosario,2015-06-30,"Málaga, Spain",Unknown,f,1
153921150,Novasol,2017-10-09,Poland,within an hour,f,326
522716649,"Hearing Software, S.L.",2023-06-29,Unknown,within an hour,f,1
535594154,Administradora De Reservas Comerciales,2023-09-05,Unknown,within an hour,f,1
68846563,Andrea,2016-04-25,"Málaga, Spain",within an hour,f,10
541360157,Antonio,2023-10-11,Unknown,Unknown,f,1
423942176,Rene,2021-09-21,Unknown,within a few hours,f,3
105922997,Lydia,2016-12-02,"Málaga, Spain",within an hour,f,1
152812263,Victor,2017-10-01,"Málaga, Spain",within an hour,t,3
465719899,Adrianus Josephus Maria,2022-06-23,Unknown,within an hour,f,1
39856189,Juan Jose,2015-07-28,"Málaga, Spain",within an hour,f,4
85945186,Adrii,2016-07-25,"Málaga, Spain",within a day,f,1
27418446,Elvira,2015-02-08,Spain,within an hour,t,1
438029076,Enrique,2021-12-29,Unknown,within an hour,t,1
9960184,Alexander,2013-11-12,"Andalusia, Spain",within a few hours,t,6
488918200,Miguel Angel,2022-11-23,"La Cala del Moral, Spain",within an hour,f,1
509273840,Raquel,2023-04-09,"Málaga, Spain",within an hour,f,1
1108348,Christi,2011-09-04,"Ciempozuelos, Spain",within an hour,f,20
23850630,David,2014-11-17,"Málaga, Spain",within an hour,t,2
35396500,Jose Antonio,2015-06-09,"Málaga, Spain",within a few hours,t,1
253670965,Victor,2019-04-06,Unknown,within an hour,f,1
444558016,Nieves,2022-02-11,Unknown,within an hour,Unknown,7
106476095,Comares Holiday Properties S.L.,2016-12-07,"Comares, Spain",within an hour,f,14
316752266,Finca,2019-12-12,"Andalusia, Spain",within an hour,t,5
117253760,Cubo'S Holiday Homes.,2017-02-20,"Málaga, Spain",within an hour,f,379
39314392,Kiko,2015-07-23,"Andalusia, Spain",within an hour,f,4
153886513,Mari,2017-10-09,Unknown,within an hour,t,8
117472687,Mayte,2017-02-21,"Málaga, Spain",within an hour,f,1
95098784,Marco,2016-09-14,"Málaga, Spain",within an hour,t,1
5047327,Dora,2013-02-11,"Málaga, Spain",within an hour,t,2
91247943,Tania,2016-08-22,Unknown,within an hour,t,3
284525342,Hana,2019-08-10,"Andalusia, Spain",within an hour,f,2
61276851,Jose Luis,2016-03-02,"Málaga, Spain",within an hour,f,1
102828569,Tina,2016-11-07,"Málaga, Spain",within a few hours,f,1
530809193,GuestReady,2023-08-09,Unknown,within an hour,f,1
94515121,Andrea,2016-09-10,"Madrid, Spain",Unknown,f,1
568348898,Holidu,2024-03-22,"Palma, Spain",within an hour,f,443
580544848,Morela,2024-05-30,"Málaga, Spain",within an hour,f,1
434203598,Santiago,2021-12-01,"Almería, Spain",Unknown,f,4
451607197,Miguel,2022-03-28,Unknown,within an hour,f,4
50882465,Rafa,2015-12-09,"Málaga, Spain",within an hour,t,1
144917054,Nacho,2017-08-08,"Rincón de la Victoria, Spain",within an hour,f,1
469292349,Sergio,2022-07-13,Unknown,within a few hours,f,1
178261205,Rafael,2018-03-13,Unknown,within an hour,f,1
61929820,Paco,2016-03-07,Unknown,within an hour,t,1
6818242,Nadine,2013-06-09,"Zoersel, Belgium",within an hour,f,1
11993826,Pablo,2014-02-06,"Málaga, Spain",within a day,f,1
206553676,Gloria,2018-08-01,Unknown,within an hour,t,1
22279564,Cristina,2014-10-08,"Málaga, Spain",within an hour,f,1
47084178,Pablo,2015-10-21,Unknown,within a few hours,t,1
76026193,Renata,2016-06-05,"Málaga, Spain",within an hour,t,7
76149924,Chema,2016-06-06,"Málaga, Spain",within a few hours,t,1
46523916,Jorge,2015-10-14,"Málaga, Spain",Unknown,f,1
551971271,Gonzalo,2023-12-21,Unknown,within a day,f,1
62735868,Jose Manuel,2016-03-13,"Málaga, Spain",Unknown,f,1
282811750,Patricia,2019-08-05,Unknown,within an hour,f,3
8930070,Cristina,2013-09-19,"Andalusia, Spain",within an hour,t,2
43069874,Macarena,2015-09-01,"Málaga, Spain",within a day,f,3
418270816,Limehome,2021-08-13,Unknown,within an hour,f,708
24813259,Vanessa,2014-12-14,"Torre del Mar, Spain",within an hour,f,4
101334115,Javier,2016-10-26,"Málaga, Spain",within an hour,t,5
245521903,Armando,2019-02-26,"Andalusia, Spain",within an hour,f,5
139864370,Elisa,2017-07-11,"Málaga, Spain",within an hour,f,1
2426898,Inmaculada,2012-05-21,"Malaga, Spain",within a few hours,f,1
151687890,Ainhoa,2017-09-22,"Fuengirola, Spain",within a few hours,t,1
29934444,Ismael,2015-03-24,"Málaga, Spain",within a few hours,f,1
381837468,Carlos,2020-12-27,"Málaga, Spain",within an hour,f,3
33477868,Ramiro,2015-05-16,"Málaga, Spain",within an hour,f,1
495763488,Robert,2023-01-12,Unknown,within an hour,t,1
394507052,Miriam,2021-03-28,"Málaga, Spain",within an hour,t,1
11115185,Hilda,2014-01-08,"A Coruña, Spain",within a day,f,2
576442692,Rute,2024-05-08,Unknown,within an hour,f,1
15988286,Helga,2014-05-26,"Stuttgart, Germany",within a few hours,f,1
92786663,Meesam,2016-08-31,"Amsterdam, Netherlands",within an hour,f,2
566896137,Manuel,2024-03-13,Unknown,within a day,f,1
387230462,Vanessa,2021-02-04,"Málaga, Spain",within an hour,f,1
77549846,Francisco,2016-06-13,"Dubai, United Arab Emirates",Unknown,f,3
495160602,Favio,2023-01-09,"Málaga, Spain",within a few hours,f,1
486161480,Kateryna,2022-11-03,"Málaga, Spain",within an hour,f,1
101869464,Javier,2016-10-30,"Málaga, Spain",a few days or more,f,1
485156637,Emilio,2022-10-26,Unknown,within an hour,t,2
3899104,Alejandro,2012-10-17,"Malaga, Spain",within a few hours,f,1
6954233,Alejandro,2013-06-17,"Málaga, Spain",within an hour,t,1
101000068,Ana,2016-10-24,"Andalusia, Spain",within an hour,f,2
20099599,Lorenzo,2014-08-16,"Zürich, Switzerland",within an hour,f,1
153618588,Laura,2017-10-07,"Málaga, Spain",within an hour,f,1
165822725,Jorge,2018-01-04,"Málaga, Spain",within an hour,f,2
13983300,Francisco Javier,2014-04-07,"Málaga, Spain",Unknown,f,1
484392531,Elena,2022-10-20,Unknown,within an hour,f,1
7494143,Rosina,2013-07-15,"South Holland, Netherlands",within an hour,t,2
420811362,Francisco,2021-08-30,"Andalusia, Spain",within an hour,f,1
142086198,Felix,2017-07-23,"Málaga, Spain",within an hour,t,1
456519895,David,2022-04-28,Unknown,Unknown,f,1
581286067,Raul,2024-06-03,"Málaga, Spain",within an hour,f,2
242223309,Ramon,2019-02-10,"Andalusia, Spain",within an hour,t,2
54863577,Emilia,2016-01-16,"Seville, Spain",within an hour,f,6
161820367,Monica Paola,2017-12-08,"Málaga, Spain",Unknown,f,1
169482918,Guillaume,2018-01-23,"Málaga, Spain",within an hour,t,2
102697148,Reme,2016-11-06,"Málaga, Spain",within an hour,t,2
504271839,Vicente,2023-03-07,"Málaga, Spain",within an hour,t,2
272458820,Daniel,2019-06-30,Unknown,Unknown,f,1
388169487,Rodrigo,2021-02-11,"Andalusia, Spain",within an hour,f,1
546170179,Cristina,2023-11-12,"Málaga, Spain",within an hour,Unknown,3
135809601,Miguel,2017-06-19,"Málaga, Spain",within an hour,f,1
48588829,Antonio,2015-11-09,"Málaga, Spain",within an hour,t,1
170306461,Nieves,2018-01-28,"Alcázar de San Juan, Spain",within a few hours,t,1
41152820,Mariquilla,2015-08-11,"Málaga, Spain",within an hour,Unknown,4
525257033,Alfredo,2023-07-12,Unknown,within an hour,f,2
561630184,Alberto,2024-02-12,"Málaga, Spain",within a few hours,f,2
351941736,Nani Y David,2020-06-26,"Andalusia, Spain",within an hour,t,5
96464685,Miguel,2016-09-23,"Dublin, Ireland",within an hour,f,1
569374172,Aaron,2024-03-28,"Málaga, Spain",within an hour,f,2
571439185,Adrián,2024-04-09,"Málaga, Spain",within an hour,f,2
525217356,Otman,2023-07-12,Unknown,within an hour,f,5
8899725,Roberto,2013-09-17,"Andalusia, Spain",within an hour,t,16
506238382,Martin,2023-03-20,"Málaga, Spain",within an hour,t,2
477387459,Paulo,2022-08-30,"Málaga, Spain",within an hour,f,2
20672405,Marisa,2014-08-29,"Málaga, Spain",within an hour,f,2
70813562,Familia Ruiz,2016-05-07,"Málaga, Spain",within an hour,f,1
16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,f,20
91139485,Jose,2016-08-21,"Málaga, Spain",within an hour,t,10
437864658,Sanders,2021-12-28,"Copenhagen, Denmark",within an hour,f,274
579954061,Erwan,2024-05-27,Unknown,within an hour,f,1
18384197,Carlos,2014-07-19,"Málaga, Spain",within an hour,t,1
576333870,Guillermo Borja,2024-05-07,Unknown,within an hour,f,1
47009290,Pieter-Jan,2015-10-20,"Hasselt, Belgium",within an hour,f,1
548991120,Susana,2023-12-01,Unknown,within an hour,f,1
134101152,Isabel,2017-06-08,"Málaga, Spain",Unknown,f,1
171197737,Wouter,2018-02-01,"Burbank, CA",within an hour,t,1
36502440,Miguel Angel,2015-06-23,"Málaga, Spain",a few days or more,f,1
7320126,Virginia,2013-07-06,Unknown,within an hour,t,1
337160722,Rosario,2020-02-18,"Málaga, Spain",within an hour,t,1
24889366,Manuel,2014-12-16,"Madrid, Spain",within an hour,t,1
215081090,Weys Home Andalucia,2018-09-12,Unknown,within an hour,f,9
304115233,Carmen,2019-10-23,Unknown,within an hour,f,1
524624488,Carmen,2023-07-09,"Málaga, Spain",Unknown,f,1
196822835,Ana,2018-06-20,"Málaga, Spain",Unknown,Unknown,14
2813970,Milos,2012-07-03,"Prague, Czechia",Unknown,f,1
153642098,Maria D.,2017-10-07,Unknown,within an hour,t,2
1845004,Andreas,2012-03-02,"Aalborg, Denmark",within an hour,t,2
21115381,Pedro,2014-09-09,"Málaga, Spain",within an hour,t,1
23406550,Juan José,2014-11-06,"Málaga, Spain",Unknown,f,1
127676932,Rosa,2017-04-26,"Málaga, Spain",within an hour,f,1
514469717,AA Eco Costa,2023-05-12,"Fuengirola, Spain",within an hour,f,2
98136420,Lenka,2016-10-05,"Marbella, Spain",Unknown,Unknown,3
332007929,Miguel,2020-01-30,"Andalusia, Spain",within an hour,f,2
528236739,Aitor,2023-07-27,Unknown,within an hour,t,1
424824590,Francisco,2021-09-27,"Málaga, Spain",within a day,f,3
7347523,Marián Y Manolo,2013-07-08,"Málaga, Spain",within an hour,t,3
186883799,Jose,2018-04-29,"Málaga, Spain",within an hour,f,2
225561153,Rodolphe,2018-11-13,Unknown,Unknown,f,3
13636098,Teresa,2014-03-28,Unknown,within a day,f,4
11420357,Nadia,2014-01-18,"Málaga, Spain",within an hour,f,3
313033499,Sofia,2019-11-29,"Málaga, Spain",within an hour,f,2
392994280,Patricia,2021-03-17,Unknown,within an hour,f,1
579428894,BelÉN,2024-05-24,Unknown,within an hour,f,1
533421807,Tennessee,2023-08-23,"Marbella, Spain",within an hour,f,1
454578255,Pablo,2022-04-16,"Málaga, Spain",within an hour,f,3
9493660,Jorge,2013-10-17,"Málaga, Spain",within an hour,f,3
181406497,Carmen,2018-03-30,"Málaga, Spain",within an hour,f,3
23322550,Maria Teresa,2014-11-04,"Madrid, Spain",within a day,f,1
49277507,Milena,2015-11-17,"Andalusia, Spain",within an hour,t,1
580579242,Alberto,2024-05-30,Unknown,a few days or more,f,1
5050236,Alfonso,2013-02-11,"Málaga, Spain",within a few hours,f,3
459929265,Virginia,2022-05-19,Unknown,within an hour,t,5
174715140,Pepi,2018-02-22,"Málaga, Spain",within an hour,t,2
392227252,Ruralidays,2021-03-12,"Andalusia, Spain",within a few hours,f,1005
536099227,Mar,2023-09-08,"Málaga, Spain",within a day,f,1
12505395,Juan Carlos,2014-02-23,"Málaga, Spain",within an hour,t,3
33304164,Bianca,2015-05-13,"Alhaurín de la Torre, Spain",within an hour,f,3
581507034,FÁTima,2024-06-04,"Málaga, Spain",within an hour,f,1
555437146,José Miguel,2024-01-09,"Málaga, Spain",within an hour,t,1
26389222,Daniel & Kristin,2015-01-19,"Andalusia, Spain",within an hour,t,2
177818945,Carlos,2018-03-11,"Andalusia, Spain",within an hour,t,2
59879875,Anabelia,2016-02-22,Unknown,within a few hours,f,11
82314525,Casa Ale,2016-07-07,"Málaga, Spain",within an hour,f,9
111778309,Francisco,2017-01-16,"Málaga, Spain",within an hour,f,1
482760876,Belén,2022-10-08,Unknown,within an hour,t,1
153279985,Blanca,2017-10-04,"Andalusia, Spain",within an hour,f,1
485617798,Jp,2022-10-30,"Málaga, Spain",within an hour,f,1
65044816,Raúl,2016-03-30,"Málaga, Spain",within a few hours,t,1
35511227,Juan Carlos,2015-06-10,"Málaga, Spain",within a few hours,t,3
108599196,Sofia,2016-12-26,"Málaga, Spain",within a day,f,1
578840618,Sergio Gabriel,2024-05-21,Unknown,within an hour,f,3
135211404,Margyn,2017-06-15,"Málaga, Spain",within an hour,f,21
6076011,Lola,2013-04-24,"Málaga, Spain",within an hour,t,3
62107276,Sergio,2016-03-08,"Málaga, Spain",Unknown,f,1
107813379,Mariam,2016-12-19,Unknown,within an hour,t,1
15995050,Elena,2014-05-26,"Andalusia, Spain",Unknown,f,2
506238109,Sacramento,2023-03-20,"Málaga, Spain",Unknown,f,1
462743474,Angie Karina,2022-06-05,"Málaga, Spain",within an hour,t,1
35084466,Antonia,2015-06-05,"Málaga, Spain",within an hour,t,1
64560946,Elena,2016-03-26,"Málaga, Spain",within an hour,f,1
221579918,Vera,2018-10-19,Unknown,within a day,f,2
71255240,Andrea,2016-05-10,"Málaga, Spain",within an hour,Unknown,60
59272395,Karim,2016-02-18,"Málaga, Spain",Unknown,f,1
127686656,Monica,2017-04-26,"Málaga, Spain",within a few hours,f,1
77899458,Carolina,2016-06-15,"Málaga, Spain",within a day,f,1
79894587,Paola,2016-06-25,"Málaga, Spain",within a few hours,f,1
133533352,Maria Jose,2017-06-05,"Málaga, Spain",within an hour,f,5
457926224,Silvia,2022-05-07,Unknown,within a few hours,f,1
548131683,Rocío,2023-11-25,Unknown,within an hour,t,1
207808953,Sonia,2018-08-06,"Cártama, Spain",Unknown,Unknown,2
258585950,Soledad,2019-04-28,"Málaga, Spain",Unknown,f,1
494328607,Ahmed,2023-01-04,Unknown,within an hour,f,2
115468990,Juan,2017-02-08,"Málaga, Spain",within an hour,f,4
3301281,Mariano,2012-08-18,"Malaga, Spain",within an hour,f,4
139830832,Ana Del Carmen,2017-07-11,"Málaga, Spain",within an hour,f,1
227110266,Manuel Gerardo,2018-11-23,Unknown,within an hour,f,1
581668771,Rafael,2024-06-05,"Málaga, Spain",within an hour,f,1
481969178,Agustin Vargas,2022-10-02,Unknown,within an hour,f,4
205294201,Paqui,2018-07-26,"Andalusia, Spain",a few days or more,f,1
572812369,Francisco Enrique,2024-04-17,"Málaga, Spain",within an hour,f,6
512916195,Rafael,2023-05-03,Unknown,within an hour,f,1
533222519,Ann,2023-08-22,Unknown,within a day,f,1
43345983,Raúl,2015-09-04,"Málaga, Spain",within a few hours,f,2
48251035,Jaime,2015-11-05,"Málaga, Spain",within an hour,f,1
273457712,Maria Dolores,2019-07-04,Unknown,within an hour,f,1
474814650,Roger Sergio,2022-08-13,"Málaga, Spain",within an hour,t,1
145183733,Sandra,2017-08-09,"Málaga, Spain",Unknown,f,1
461088526,Ajaron,2022-05-26,Unknown,within an hour,t,4
501671767,Encarni,2023-02-18,"Málaga, Spain",within an hour,t,2
51783584,Alicia,2015-12-20,"Málaga, Spain",within a few hours,t,1
