reviews_id,listing_id,number_of_reviews,reviews_lastyear,reviews_last30days,review_scores_rating
764,34051206,10,1,0,5.0
765,946355151584456100,1,1,0,5.0
766,683675782609167113,6,1,0,4.83
767,825292563839676995,3,2,0,5.0
768,627574672901313935,2,2,0,5.0
769,987591495582002601,1,1,0,5.0
770,1000109529587169323,3,3,0,4.67
771,1075906307804781352,6,6,0,4.83
772,928159084564377950,10,10,1,4.7
773,558629755311057859,23,5,1,4.91
774,52838572,29,14,2,4.86
775,19713579,45,10,0,4.53
776,1136372209659761248,3,3,1,4.67
777,50688875,5,1,0,5.0
778,680931184046722823,0,0,0,Unknown
779,558589187126241369,7,1,1,4.43
780,948347373681684758,4,4,0,5.0
781,818117056663526927,127,98,10,4.81
782,33211950,137,17,1,4.88
783,50971267,9,9,3,4.33
784,52360533,22,16,1,4.82
785,23575695,134,36,4,4.51
786,23941925,35,12,1,4.6
787,37385745,46,14,1,4.8
788,41388058,3,0,0,3.67
789,1182712249581288651,0,0,0,Unknown
790,14440787,182,34,1,4.5
791,659058795908885302,20,15,0,4.7
792,25707210,4,4,0,4.75
793,1098363798753429147,2,2,0,5.0
794,849135526260903017,55,43,0,4.78
795,49977847,62,22,1,4.21
796,661249722351573977,50,28,1,4.56
797,2380142,279,21,1,4.42
798,45693912,39,7,0,4.85
799,46869398,0,0,0,Unknown
800,48091744,11,2,0,4.36
801,1161460794295574658,0,0,0,Unknown
802,983395361203695500,9,9,4,3.33
803,2345504,292,22,2,4.4
804,17458423,44,0,0,4.95
805,16123025,371,28,4,4.83
806,1140574776341807834,9,9,6,4.33
807,8970065,453,81,7,4.55
808,1157034526266976864,6,6,4,5.0
809,48642789,41,7,2,4.59
810,638817136498026142,0,0,0,Unknown
811,838931471481392916,24,15,0,4.63
812,1177447631549490957,0,0,0,Unknown
813,45114157,157,39,3,4.77
814,50078375,16,9,0,5.0
815,1086834233902772038,18,18,3,4.5
816,41651674,95,47,3,4.94
817,955765941851769155,0,0,0,Unknown
818,48353406,83,44,1,4.75
819,45459848,123,50,4,4.88
820,602978881059439652,106,41,3,4.71
821,857190863596989192,61,61,5,4.82
822,752160461237999131,92,53,3,4.73
823,22740661,286,60,1,4.87
824,37069758,168,33,4,4.63
825,1143327344939536588,0,0,0,Unknown
826,50564265,0,0,0,Unknown
827,602975503056547114,102,41,4,4.75
828,5075813,426,68,6,4.85
829,53952527,19,11,1,4.84
830,21941129,114,53,2,4.82
831,991112864156837564,19,19,2,4.89
832,5596157,106,25,0,4.66
833,1118989814965326079,8,8,2,4.88
834,51159100,52,22,3,4.77
835,772901540059000451,50,27,0,4.84
836,23652994,67,27,5,4.69
837,27477444,53,35,2,4.75
838,614910186522314020,6,3,1,4.83
839,30260300,143,31,4,4.91
840,907846578011191658,0,0,0,Unknown
841,4842824,126,18,1,4.48
842,1131802019767510658,0,0,0,Unknown
843,25474892,35,3,0,4.37
844,50473561,17,9,1,4.88
845,15031780,24,14,1,4.54
846,1048971744635870543,13,13,2,4.62
847,52974246,16,6,0,3.56
848,49893805,15,3,1,4.07
849,1116510441288339721,6,6,1,4.83
850,554104673506339775,7,1,0,4.43
851,1019367549052072118,4,4,0,4.5
852,1150540991239743254,2,2,2,5.0
853,921070217260929000,4,4,1,5.0
854,49205346,4,0,0,4.25
855,31733783,28,16,0,4.82
856,10804553,203,34,4,4.85
857,19578889,18,0,0,4.78
858,48475941,13,6,2,4.77
859,1035361350583847488,2,2,0,5.0
860,49977673,70,36,3,4.34
861,43967551,12,0,0,4.75
862,38546113,12,5,1,4.83
863,11033060,38,0,0,4.79
864,34146066,25,7,1,4.72
865,37084887,14,4,0,4.21
866,959360374480763275,2,2,0,5.0
867,994960027213959640,0,0,0,Unknown
868,1035320026347795991,3,3,0,5.0
869,14961330,96,38,0,4.58
870,679474248025365845,14,2,0,4.86
871,33468683,24,14,3,4.92
872,608474015088548277,2,0,0,5.0
873,801557315698368674,14,9,0,4.93
874,947607102349790631,0,0,0,Unknown
875,785984177054948330,1,0,0,4.0
876,955022900703654879,26,26,3,4.77
877,600464306180666664,31,15,3,4.68
878,794590358238861796,1,1,0,5.0
879,794590628921697549,9,6,1,5.0
880,49550107,6,3,0,5.0
881,50019234,3,1,0,4.67
882,924568966000001971,6,6,0,4.83
883,973652507181688292,5,5,3,5.0
884,14091245,31,4,0,4.32
885,1133138447013933889,2,2,1,5.0
886,999798730970303824,2,2,0,5.0
887,601227946507112870,1,0,0,5.0
888,1005637916129964158,0,0,0,Unknown
889,1157963529025819968,0,0,0,Unknown
890,1112840463928903190,4,4,0,5.0
891,1180413776253010391,0,0,0,Unknown
892,973112341155904286,26,26,7,4.96
893,655689377347171868,4,2,1,5.0
894,1131729088726712524,3,3,0,4.0
895,1180444556978974772,0,0,0,Unknown
896,1089204415803577922,0,0,0,Unknown
897,23304294,21,2,0,4.43
898,597838395591871774,46,14,1,4.85
899,54050346,26,15,0,4.65
900,938881329018903114,15,15,3,4.87
901,659032413070130907,17,13,0,5.0
902,838141968945461339,5,5,1,5.0
903,1028099759049163410,23,23,8,4.91
904,629081471358372345,32,11,3,4.91
905,660110569351780787,15,14,2,4.53
906,967439575393562611,16,16,5,4.69
907,24597220,159,33,0,4.67
908,1004966586392380767,0,0,0,Unknown
909,859200968644841310,9,3,0,5.0
910,33658546,13,4,0,4.92
911,13037972,34,5,0,4.21
912,1087029287634414579,0,0,0,Unknown
913,1128394407949138977,6,6,2,5.0
914,1086758520390106666,2,2,0,5.0
915,1183173803056671432,1,1,1,5.0
916,44270598,99,35,3,4.85
917,882456162867105181,30,30,3,4.83
918,953367339663481479,3,3,1,4.33
919,1021494860019600296,0,0,0,Unknown
920,847676094428148286,11,5,0,4.82
921,1122608103089611237,3,3,3,5.0
922,33073492,4,3,0,5.0
923,1040385127288085458,4,4,1,5.0
924,51810577,6,2,0,5.0
925,1136834867487391888,2,2,2,5.0
926,12746217,21,5,0,4.57
927,588065232721733534,24,6,1,4.88
928,21273505,154,3,0,4.86
929,21274043,93,1,0,4.82
930,1073958635366513123,2,2,0,5.0
931,15048380,90,10,2,4.64
932,36626405,13,4,0,4.62
933,779539380291407171,14,9,1,4.79
934,24286765,38,5,0,4.76
935,41313478,9,3,1,4.89
936,1050100790564661211,1,1,0,5.0
937,19135247,18,6,1,4.78
938,670855087152648612,1,0,0,5.0
939,954123911281758455,9,9,3,4.11
940,38335952,38,4,0,4.71
941,29558890,2,0,0,5.0
942,663556562118041914,13,8,1,4.62
943,786711271073414396,4,2,0,4.75
944,41947196,22,4,0,4.23
945,14992102,49,0,0,4.24
946,22491056,73,14,0,4.74
947,1178008563188259770,0,0,0,Unknown
948,857341822292621284,22,16,1,5.0
949,1171101750903780073,5,5,5,5.0
950,4975478,304,40,5,4.74
951,1020273589671178002,0,0,0,Unknown
952,1145582323020251531,2,2,1,4.5
953,607916913391294586,10,4,0,4.5
954,867335546804595961,25,25,2,4.96
955,20314491,22,3,0,4.86
956,982376936014102790,13,13,5,4.15
957,670629742748517454,13,9,0,4.46
958,23765626,30,2,0,4.83
959,11666218,95,19,3,4.95
960,53350331,30,15,2,4.6
961,18069707,30,1,0,4.9
962,965754887538243612,8,8,2,4.5
963,40050384,34,7,1,3.91
964,1597241,216,28,2,4.91
965,51480493,48,5,0,4.58
966,682350234397121143,3,1,0,4.67
967,45669533,25,7,0,4.0
968,49205368,7,0,0,3.14
969,682369293414597262,1,0,0,5.0
970,585820109687177415,9,5,1,4.89
971,39789766,207,36,1,4.44
972,27407662,165,30,3,4.87
973,825885418888385121,6,2,1,4.67
974,872336388597048283,46,35,6,4.41
975,1023667857867808148,3,3,0,4.33
976,1165970028157711037,2,2,2,5.0
977,604074924687811362,92,37,3,4.9
978,567303575361055877,16,9,3,3.75
979,695555664568819946,67,29,0,4.84
980,937505124299612099,0,0,0,Unknown
981,1024765796482587423,3,3,0,5.0
982,27929218,242,49,5,4.9
983,927416870504057588,2,2,0,5.0
984,1051311550301899776,27,27,3,4.96
985,40050321,12,1,0,3.5
986,934526980491076620,27,27,2,4.67
987,46940999,1,1,0,5.0
988,921063737023100037,28,27,1,4.57
989,47742899,16,3,0,4.63
990,50605597,53,21,1,4.85
991,921066694286552091,47,46,5,4.64
992,34298323,22,0,0,4.95
993,785987574556153417,0,0,0,Unknown
994,19581732,14,1,0,4.86
995,641248178700379009,33,21,3,4.7
996,1035983069813791864,2,2,0,5.0
997,665106078770293780,11,3,0,4.91
998,1036022815482108523,0,0,0,Unknown
999,14961332,114,47,1,4.59
1000,52894451,4,2,0,5.0
1001,43622715,45,11,0,4.91
1002,670663296151134475,35,16,0,4.43
1003,42238916,3,0,0,4.0
1004,651155406485273070,8,5,0,4.5
1005,785989611983557470,1,1,0,4.0
1006,4657305,73,1,0,4.42
1007,785987027973224258,0,0,0,Unknown
1008,1040691557034758471,2,2,0,5.0
1009,4814700,50,0,0,4.28
1010,22728307,26,3,0,4.88
1011,1151186745938511307,0,0,0,Unknown
1012,691860212176312222,2,0,0,4.0
1013,4815312,44,3,0,4.14
1014,785985811359167762,0,0,0,Unknown
1015,691857972074532960,0,0,0,Unknown
1016,924551996648183873,0,0,0,Unknown
1017,1036009276719040893,0,0,0,Unknown
1018,52505139,3,2,0,4.67
1019,52505135,6,1,0,3.33
1020,35296287,6,0,0,4.0
1021,32007219,76,18,0,4.79
1022,903354274698251600,21,19,1,4.67
1023,593432286817885693,7,3,0,4.57
1024,910977254899339537,4,4,0,5.0
1025,2217020,31,4,2,4.48
1026,577278358104535128,79,36,1,4.82
1027,619960452502223448,7,5,0,4.86
1028,874564968811597790,10,5,0,4.9
1029,1005038092677914357,23,23,4,4.65
1030,755754222716926628,1,0,0,5.0
1031,1101481906564288349,17,17,2,4.76
1032,854932691828939659,24,18,4,4.79
1033,1150796804732538336,2,2,2,5.0
1034,4515641,6,0,0,4.67
1035,1151981134046733886,3,3,2,4.33
1036,979479565168387281,0,0,0,Unknown
1037,1165351312470168786,2,2,2,5.0
1038,41542384,18,7,1,4.11
1039,1111610599840458383,0,0,0,Unknown
1040,909209262318780898,2,1,0,4.0
1041,26762998,5,3,0,4.6
1042,52606393,12,5,0,4.42
1043,33730181,69,33,5,4.83
1044,25706403,2,0,0,3.0
1045,16165806,94,30,3,4.59
1046,1048477818209499002,5,5,0,4.0
1047,1114552633087752178,0,0,0,Unknown
1048,1139844956238276933,0,0,0,Unknown
1049,944941551386763997,4,4,0,4.75
1050,1108651282419924228,17,17,5,4.71
1051,751912321968318273,11,3,0,4.91
1052,18572214,123,15,0,4.8
1053,1061760367967908262,2,2,0,5.0
1054,911962853780442427,22,21,1,4.91
1055,847543291010346426,11,7,0,4.82
1056,989729785374130738,21,21,1,4.86
1057,744037,235,22,3,4.71
1058,30217985,129,38,4,4.78
1059,1135414208921780356,6,6,3,4.5
1060,1176538719611545138,0,0,0,Unknown
1061,1109685003692627401,5,5,1,4.8
1062,1157377080299926630,8,8,6,4.88
1063,22570093,0,0,0,Unknown
1064,2732268,8,0,0,4.63
1065,923224468501707652,3,3,1,5.0
1066,705480270952260346,12,10,1,5.0
1067,1055691332642760169,20,20,2,4.8
1068,51956557,86,25,1,4.2
1069,20014016,155,19,2,4.77
1070,41757819,15,7,1,3.87
1071,615264741145110749,3,0,0,5.0
1072,1152696504582415872,0,0,0,Unknown
1073,1170990563749421882,0,0,0,Unknown
1074,983073962160003846,0,0,0,Unknown
1075,838263460697246153,69,44,2,4.9
1076,776187738137474502,67,39,5,4.75
1077,1160806831362443811,0,0,0,Unknown
1078,41578327,43,1,0,4.35
1079,825651133624401665,0,0,0,Unknown
1080,757026323969567603,5,5,0,4.6
1081,34036873,30,3,0,4.67
1082,26988157,20,4,1,4.85
1083,4079653,145,28,2,4.54
1084,1168094695493454973,0,0,0,Unknown
1085,1062129416372680950,4,4,1,4.5
1086,1106333305687494047,4,4,3,5.0
1087,1178944490047798916,0,0,0,Unknown
1088,9832659,99,12,3,4.75
1089,818059452594664619,19,18,0,4.68
1090,51442547,11,3,0,4.09
1091,923166697492067715,37,37,0,4.95
1092,949010202728739955,26,26,1,4.77
1093,781727393477059658,2,0,0,5.0
1094,912229556159623259,2,1,0,5.0
1095,954984554638633925,11,11,0,4.82
1096,1050723949520124750,12,12,2,4.83
1097,19014192,231,40,4,4.78
1098,1081127117272075087,19,19,3,5.0
1099,41613186,22,7,0,4.91
1100,1039622245603686295,21,21,2,4.71
1101,47878608,16,2,0,4.81
1102,587696728152599517,23,13,0,4.74
1103,48132638,139,43,2,4.47
1104,1029159317546442769,34,34,3,4.76
1105,939538967298509754,7,7,0,4.71
1106,930105560022055456,1,1,0,4.0
1107,1018171995666194769,3,3,0,4.67
1108,1090470293310203088,1,1,0,5.0
1109,931618758644832811,19,19,2,4.95
1110,39270603,45,15,1,4.62
1111,602089045777183610,16,5,0,4.94
1112,946092029471760441,19,19,3,5.0
1113,772474023925781851,13,11,4,4.92
1114,53260094,2,1,1,5.0
1115,1039075059909992440,0,0,0,Unknown
1116,1089573392706095265,6,6,1,4.83
1117,32072527,75,7,1,4.67
1118,939023923702441071,1,1,0,5.0
1119,51296672,8,1,0,4.25
1120,13465699,65,0,0,4.55
1121,552570330837974780,23,4,0,4.13
1122,1087779196474417002,2,2,0,4.0
1123,53870718,4,2,0,5.0
1124,1071860453565028591,23,23,7,4.26
1125,1126892536820954882,0,0,0,Unknown
1126,1188518569240086862,0,0,0,Unknown
1127,1131183343874313030,0,0,0,Unknown
1128,1009173436636363876,1,1,0,5.0
1129,1147667409157967855,0,0,0,Unknown
1130,905123,16,1,0,4.19
1131,37760802,31,11,0,4.87
1132,965037903165776503,1,1,0,5.0
1133,1097702424548452423,14,14,2,4.71
1134,955038459403143590,21,21,2,4.86
1135,678985316124965805,15,8,1,4.67
1136,684516789010906447,0,0,0,Unknown
1137,781574127320376552,11,5,1,4.64
1138,797718515802558551,22,9,2,4.36
1139,624550329140318411,32,16,0,4.13
1140,25005996,145,34,2,4.94
1141,20981360,181,40,8,4.77
1142,13972975,291,27,2,4.74
1143,44698148,0,0,0,Unknown
1144,902055145508095679,48,44,4,4.81
1145,586980737057011905,17,6,0,4.71
1146,1094873363036441420,7,7,1,4.43
1147,678975101552825979,5,4,0,4.8
1148,1178832849196940891,0,0,0,Unknown
1149,587682067569995507,3,1,0,4.33
1150,37626771,142,33,3,4.67
1151,893428127465710097,9,5,2,5.0
1152,34162461,9,0,0,4.0
1153,1143173967576736706,0,0,0,Unknown
1154,4066844,455,64,3,4.68
1155,636734943520130471,98,57,2,3.88
1156,949786540850729614,16,16,0,4.63
1157,663553971007818311,36,7,0,4.58
1158,44331798,97,32,5,4.77
1159,42423565,59,22,0,4.39
1160,1147202706757152788,2,2,1,3.5
1161,824059505597997145,19,8,0,4.79
1162,984706587547402234,22,22,4,4.86
1163,1165941540702601628,5,5,5,3.6
1164,1064470945114189062,7,7,0,4.0
1165,1157301044954319260,2,2,2,5.0
1166,877410049651170325,21,21,3,4.86
1167,821465045412787346,9,6,1,4.89
1168,1189685071215423739,0,0,0,Unknown
1169,1151498421583787481,4,4,4,5.0
1170,564382283008320582,22,3,0,4.14
1171,49765519,5,1,0,4.8
1172,980277684894642518,10,10,1,4.6
1173,48849692,32,5,1,4.84
1174,594210981221850295,26,4,1,4.65
1175,13662264,49,5,0,4.65
1176,1132461122193647331,1,1,1,5.0
1177,648246005792917303,15,5,0,4.27
1178,53338502,48,11,0,4.67
1179,1099790444799335698,8,8,2,4.25
1180,1162975466766192262,0,0,0,Unknown
1181,38957202,91,29,2,4.74
1182,25707430,24,7,0,4.54
1183,1062155859119877987,6,6,2,3.83
1184,50022342,3,0,0,3.33
1185,852693176876949808,4,1,0,4.75
1186,1023528210476362607,7,7,2,3.43
1187,741888045186885088,41,16,1,4.49
1188,726869,9,5,0,4.78
1189,790315868138255992,33,17,3,4.85
1190,760485098723098847,64,38,2,4.73
1191,41613181,0,0,0,Unknown
1192,49120364,24,3,0,4.17
1193,1071770991105643722,0,0,0,Unknown
1194,1007866588746966867,0,0,0,Unknown
1195,1036942769947816508,8,8,2,5.0
1196,48849407,105,26,2,4.66
1197,681744329498518900,8,5,0,4.25
1198,567283393582781134,4,2,0,4.0
1199,832254639753539494,0,0,0,Unknown
1200,48857318,1,0,0,1.0
1201,567302024805671550,9,1,0,3.56
1202,788242416485091534,83,58,2,4.88
1203,48477431,7,6,1,4.29
1204,1058698844605643527,2,2,0,5.0
1205,54057855,49,21,0,4.86
1206,16696963,54,28,3,4.46
1207,12088117,8,0,0,4.88
1208,586614900732709372,24,5,2,4.75
1209,1187628722793608728,0,0,0,Unknown
1210,812103697676088606,86,73,3,4.88
1211,681746655439323355,0,0,0,Unknown
1212,44574791,522,151,8,4.96
1213,1056376214267806456,14,14,1,5.0
1214,51299112,63,24,3,4.87
1215,817189910072652985,39,32,3,4.79
1216,45255684,34,31,1,4.29
1217,42593906,65,7,0,4.38
1218,38700234,201,73,7,4.79
1219,44222475,2,0,0,4.5
1220,1057864563243234827,9,9,1,4.56
1221,935178612265366070,0,0,0,Unknown
1222,831009582296637998,70,51,4,4.87
1223,39608997,382,92,5,4.77
1224,980897951198256080,0,0,0,Unknown
1225,1057916900411881886,5,5,1,4.6
1226,22564837,18,13,2,4.72
1227,945695584809612644,4,4,0,5.0
1228,1636054,90,29,5,4.66
1229,935176001441058173,0,0,0,Unknown
1230,19187149,121,32,0,4.65
1231,18438004,256,34,1,4.57
1232,1070906097149651180,15,15,3,4.8
1233,53729144,144,45,3,4.82
1234,15803769,10,1,0,4.4
1235,34989427,12,6,1,4.83
1236,938867591202245944,11,11,0,4.36
1237,52979770,122,49,3,4.8
1238,44475783,15,3,2,4.4
1239,21261557,58,10,2,4.86
1240,22724819,156,44,4,4.9
1241,797686352407435865,90,65,4,4.73
1242,811550067485786376,47,31,3,4.79
1243,1132636196111947111,5,5,1,4.4
1244,691764046610490379,64,26,1,4.55
1245,612735929001313587,92,40,1,4.71
1246,1117250670157142307,5,5,1,4.8
1247,48475930,230,81,5,4.57
1248,685856202841406526,48,16,1,4.56
1249,822994294160475286,23,21,1,4.65
1250,1000687351139819524,6,6,3,5.0
1251,48294871,11,3,0,4.64
1252,1088173269397721853,0,0,0,Unknown
1253,52104832,23,10,1,4.35
1254,558589198383691517,13,5,0,4.54
1255,659201760497511191,17,10,2,4.41
1256,790992713436453736,25,14,1,4.28
1257,10584885,32,4,0,4.13
1258,41601780,27,12,1,4.3
1259,4071059,77,20,1,4.77
1260,674994479127576214,68,31,2,4.35
1261,588794428967224636,4,2,1,4.0
1262,1040598622891282496,18,18,4,4.94
1263,1163826993214370445,3,3,2,5.0
1264,985469292221938798,0,0,0,Unknown
1265,42674547,9,6,2,5.0
1266,18424014,8,3,0,4.75
1267,914389220716950310,12,11,0,4.17
1268,14961329,65,25,0,4.51
1269,23320935,17,5,0,4.71
1270,1091139893092947294,3,3,0,4.33
1271,836017780135643117,49,32,3,4.84
1272,1124563050456582232,4,4,4,5.0
1273,1124557192979805383,3,3,3,5.0
1274,977339054888900614,30,30,5,4.9
1275,915000194129774185,18,18,1,4.17
1276,28955274,186,37,2,4.47
1277,725084570962457677,69,27,2,4.83
1278,44025973,49,12,1,4.78
1279,1023220201855179158,1,1,1,5.0
1280,1122329174234643057,0,0,0,Unknown
1281,590443730616264572,46,14,0,4.93
1282,912767369996677045,1,1,0,5.0
1283,891997735125464723,15,12,2,4.47
1284,30240068,11,4,0,4.45
1285,893188329695730295,11,8,2,4.55
1286,935177990182602126,0,0,0,Unknown
1287,1124559792632394090,2,2,0,5.0
1288,1114323729946311059,3,3,1,5.0
1289,14961360,123,38,4,4.63
1290,682336834771425320,3,1,0,5.0
1291,1121725152072030969,5,5,2,4.8
1292,771462991508799889,3,0,0,4.33
1293,44025969,9,0,0,4.33
1294,983379411408101886,0,0,0,Unknown
1295,41954885,156,44,1,4.78
1296,954876460858637549,12,12,2,4.75
1297,665628880047505475,61,35,0,4.43
1298,937497607808200373,0,0,0,Unknown
1299,43688238,101,38,3,4.81
1300,861252850726928860,2,2,0,5.0
1301,935176711022896520,0,0,0,Unknown
1302,557891819263918248,35,12,0,4.34
1303,53789516,4,0,0,4.75
1304,53038072,5,3,1,4.8
1305,2345165,289,28,1,4.44
1306,783183656198462916,9,5,0,4.44
1307,9213893,350,68,3,4.86
1308,53946070,46,13,1,4.59
1309,25707519,44,14,2,4.45
1310,50883845,24,0,0,4.13
1311,947669073573863996,2,2,0,5.0
1312,926148236280899009,25,25,1,4.72
1313,765687777092977358,62,38,2,4.79
1314,1172965552541201676,0,0,0,Unknown
1315,1121026878225639530,0,0,0,Unknown
1316,851376248109683722,48,39,3,4.88
1317,5733868,284,40,5,4.86
1318,1049016109735644767,12,12,1,4.83
1319,21646701,81,18,1,4.65
1320,559791127165460237,15,4,0,4.8
1321,49756006,127,59,0,4.75
1322,24641180,39,7,1,4.62
1323,936925051563279900,17,17,3,4.41
1324,23320932,18,5,0,4.78
1325,913586222144974211,22,21,1,5.0
1326,1116715246981050890,13,13,5,4.77
1327,14961338,101,23,0,4.51
1328,785994862282245694,2,2,2,5.0
1329,33222891,4,0,0,2.75
1330,935182460841383580,0,0,0,Unknown
1331,661274553767835063,4,4,0,4.5
1332,52868750,58,24,4,4.79
1333,632975498917064257,41,15,2,4.61
1334,47087023,34,5,0,4.79
1335,31011199,30,2,0,4.43
1336,680099963170550746,5,5,0,4.6
1337,680119389725972745,3,0,0,4.67
1338,1073087798612387958,11,11,3,4.82
1339,1163831266190706654,1,1,1,5.0
1340,1153038371069402676,0,0,0,Unknown
1341,967897950536412645,19,19,2,4.79
1342,867863135611131260,1,1,0,5.0
1343,715761432666856285,4,1,0,5.0
1344,785996248207738896,3,2,0,5.0
1345,9005669,19,0,0,4.68
1346,964247264400851187,5,5,1,4.8
1347,39144310,38,15,2,4.79
1348,4331252,98,19,3,4.68
1349,37487677,86,16,2,4.74
1350,14961331,2,1,0,4.5
1351,688881967162473020,2,1,0,5.0
1352,1111626334872236490,0,0,0,Unknown
1353,1035622918099115510,1,1,0,5.0
1354,691867237544552924,3,2,0,4.67
1355,898429273387059881,11,11,0,4.64
1356,648572938342409386,30,17,3,4.83
1357,23855044,125,5,0,4.86
1358,1035270773627520294,0,0,0,Unknown
1359,44368027,14,2,0,4.86
1360,691862666322303155,6,6,0,4.33
1361,967451035020331590,26,26,1,5.0
1362,48477450,23,22,1,4.61
1363,37117822,44,5,0,4.75
1364,653341628952762456,4,3,0,3.75
1365,1115739643662994571,9,9,2,4.89
1366,48477416,5,4,0,3.4
1367,720053147127411874,14,7,0,4.43
1368,1105610008638882548,3,3,0,4.0
1369,698412928196410211,22,20,4,4.82
1370,18107114,2,0,0,5.0
1371,33773767,19,1,0,4.84
1372,42238934,20,14,0,3.65
1373,801415743028295845,14,10,0,4.93
1374,33674283,26,0,0,4.5
1375,49977431,34,8,2,3.85
1376,33673375,4,0,0,4.25
1377,30984769,15,1,1,4.87
1378,1034859198327972642,46,46,4,4.7
1379,40576064,4,0,0,4.0
1380,801576543468096668,2,0,0,5.0
1381,1110748130380029564,0,0,0,Unknown
1382,52764455,16,2,0,3.81
1383,41730570,6,1,0,3.33
1384,1168211378664007251,0,0,0,Unknown
1385,40548161,14,1,0,4.0
1386,10426904,162,30,5,4.75
1387,50334400,4,3,0,4.25
1388,1161058270814957433,2,2,2,5.0
1389,939672432570947980,3,3,1,5.0
1390,1168877340173147654,4,4,4,5.0
1391,684456865191256099,67,33,5,4.9
1392,52278369,0,0,0,Unknown
1393,975855074509572553,4,4,0,5.0
1394,3936665,90,22,2,4.81
1395,669532372402058039,6,4,0,4.17
1396,1173297285274362623,8,8,8,4.63
1397,1065031734204366895,24,24,4,4.88
1398,31593115,120,39,4,4.98
1399,888315768186902025,6,6,1,4.5
1400,32420429,26,4,0,4.58
1401,15718628,35,6,0,4.91
1402,1187565649285454868,0,0,0,Unknown
1403,14248041,373,33,1,4.49
1404,1105542586978235414,11,11,1,4.91
1405,635286207416162773,22,13,1,4.82
1406,41602177,16,3,2,4.94
1407,815274846129977281,61,42,4,4.93
1408,900096131382915798,0,0,0,Unknown
1409,673281975336817763,7,6,0,5.0
1410,53233230,77,40,4,4.92
1411,23783556,191,26,5,4.73
1412,939422702219516219,11,11,1,5.0
1413,23810576,203,57,8,4.7
1414,12123665,294,33,4,4.79
1415,6783327,172,13,0,4.87
1416,629096440747375917,24,12,2,4.71
1417,970998401902462723,0,0,0,Unknown
1418,669532285580921421,11,6,1,4.36
