listing_id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_listings_count,longitude,latitude,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,base_price
49999223,144492609,Maurizio,2017-08-05,"Málaga, Spain",within an hour,100%,f,9,-4.4289,36.71941,Private room,2,64,10,1,4.69,t,1.75,28
32733366,163417245,David,2017-12-20,"Málaga, Spain",within an hour,94%,f,5,-4.41726,36.72475,Entire home/apt,4,101,26,1,4.54,t,1.57,99
43853525,21868005,Tolín,2014-09-28,"Málaga, Spain",within an hour,98%,t,9,-4.424,36.72382,Entire home/apt,6,211,77,4,4.91,f,4.32,69
25441144,177810703,Ana,2018-03-11,"Málaga, Spain",a few days or more,32%,f,3,-4.42699,36.72414,Entire home/apt,6,38,7,0,4.71,f,0.52,150
592601926453050459,436607211,Antonio,2021-12-19,"Málaga, Spain",within an hour,100%,f,3,-4.42677,36.7221,Entire home/apt,4,0,0,0,Unknown,f,Unknown,80
600414584054019179,45749342,Malagasuite Showroom,2015-10-04,"Málaga, Spain",within an hour,98%,f,110,-4.42728,36.72237,Entire home/apt,6,20,6,2,3.75,t,0.75,92
716022924164997183,189320233,Jacobo,2018-05-13,"Málaga, Spain",within an hour,100%,f,1,-4.423622779762259,36.72116959900699,Entire home/apt,2,29,18,1,4.86,f,1.35,80
26302924,185181751,Araceli,2018-04-19,Unknown,within an hour,100%,t,2,-4.42525,36.72176,Entire home/apt,5,175,42,4,4.91,t,2.44,200
17819229,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42409,36.72189,Entire home/apt,2,20,11,1,4.6,t,0.37,75
614135989380235010,444298284,Дмитрий,2022-02-09,Unknown,a few days or more,0%,f,2,-4.43942,36.70078,Private room,2,0,0,0,Unknown,f,Unknown,75
48687729,17153492,Ingrid,2014-06-23,"Málaga, Spain",within an hour,100%,t,1,-4.42181,36.72531,Entire home/apt,4,113,29,1,4.95,f,3.02,195
1140434874619108549,536144736,Malaga Royal Apartments,2023-09-08,"Málaga, Spain",within an hour,100%,f,4,-4.4236549,36.72382229999999,Entire home/apt,5,1,1,1,5.0,t,1.0,120
1088915952783745744,452077122,Antonio,2022-03-31,"Andalusia, Spain",within an hour,100%,t,22,-4.4162276,36.7244749,Entire home/apt,10,5,5,2,4.8,t,1.53,138
925504169960865910,89705945,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,f,61,-4.424994428306816,36.72274460942662,Entire home/apt,4,46,46,3,4.83,t,3.94,555
1160777340908285530,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42177,36.7264034,Entire home/apt,4,0,0,0,Unknown,t,Unknown,75
597820045635080731,133792543,Carmen,2017-06-06,Unknown,within an hour,100%,t,1,-4.42175,36.72781,Entire home/apt,2,39,12,0,4.87,t,1.45,91
50462121,155070212,Mireia,2017-10-18,"Málaga, Spain",within an hour,100%,f,20,-4.42332,36.72842,Entire home/apt,4,61,18,0,4.36,f,1.75,80
21943304,160164288,Jan,2017-11-26,"Hamburg, Germany",within an hour,100%,t,1,-4.42364,36.72232,Entire home/apt,2,100,22,2,4.74,f,1.27,50
670042222709935055,244492011,Sunset Málaga Apartments,2019-02-21,Unknown,within an hour,100%,f,57,-4.417420033729558,36.72210575080116,Entire home/apt,4,8,0,0,4.63,t,0.34,255
18454456,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.4164,36.72319,Entire home/apt,4,25,3,0,4.4,t,0.31,70
928144227321844194,523667774,Augusto,2023-07-04,"Málaga, Spain",within an hour,100%,f,1,-4.4154177,36.728756,Entire home/apt,6,2,2,0,4.5,t,0.33,110
53653090,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42402,36.72034,Entire home/apt,2,10,6,3,4.9,t,0.41,125
682344672320709142,89705945,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,f,61,-4.42274,36.72473,Entire home/apt,4,94,59,5,4.89,t,4.07,69
1025168373989564915,354248735,Xana,2020-07-07,Unknown,within an hour,100%,f,30,-4.415677,36.7251475,Entire home/apt,6,2,2,0,4.5,t,0.43,93
940230579557558433,141535263,Novasol,2017-07-20,Croatia,within an hour,99%,f,527,-4.461044225884,36.663785450229,Entire home/apt,3,2,2,0,3.0,t,0.31,276
741752236806098557,177866002,Jazmin,2018-03-11,"Andalusia, Spain",within an hour,100%,f,10,-4.4239,36.72075,Entire home/apt,4,71,36,0,4.48,f,3.49,78
50298118,406144160,Málaga A Tu Ritmo,2021-06-09,"Andalusia, Spain",within an hour,100%,Unknown,8,-4.423813,36.724163,Entire home/apt,4,25,1,0,4.88,t,0.74,100
854198906252194378,117253760,Cubo'S Holiday Homes.,2017-02-20,"Málaga, Spain",within an hour,94%,f,379,-4.42449,36.72254,Entire home/apt,4,10,10,1,4.1,t,0.87,46
1016578539589539831,386135253,Arkadiusz,2021-01-26,"Stary Toruń, Poland",within an hour,100%,t,2,-4.421567911719388,36.72513227415174,Entire home/apt,4,7,7,0,4.86,t,0.91,149
892658275024712698,244492011,Sunset Málaga Apartments,2019-02-21,Unknown,within an hour,100%,f,57,-4.4208302,36.7268563,Entire home/apt,6,7,5,1,4.29,t,0.54,255
53007773,91649714,David,2016-08-24,"Málaga, Spain",within an hour,100%,f,4,-4.42444,36.72397,Entire home/apt,2,98,23,1,4.56,f,3.08,65
7417064,38854818,Laura,2015-07-18,Unknown,within an hour,100%,f,1,-4.42615,36.72267,Entire home/apt,2,318,45,5,4.55,t,2.92,60
1128092138255208072,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.420906088134368,36.72494019782733,Entire home/apt,4,0,0,0,Unknown,t,Unknown,134
18512287,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.4164,36.72319,Entire home/apt,4,7,0,0,4.43,t,0.1,70
49711729,31789062,Christian,2015-04-23,"Málaga, Spain",within an hour,100%,f,7,-4.41857,36.72126,Private room,1,26,8,0,4.85,f,0.73,35
653976043083555281,4884962,"Esther, Francisco & Sara",2013-01-28,"Andalusia, Spain",within an hour,100%,f,23,-4.4229704,36.7291234,Entire home/apt,6,1,1,0,4.0,t,0.09,59
1077480806279381231,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.423882754021975,36.72396198154016,Entire home/apt,2,1,1,0,5.0,t,0.4,142
45846277,239083539,Alvaro,2019-01-26,"Málaga, Spain",within an hour,100%,f,8,-4.42214,36.72498,Entire home/apt,8,31,4,0,4.42,t,0.73,90
34007166,160606306,Maria Elvira,2017-11-29,"Andalusia, Spain",within an hour,100%,f,2,-4.42283,36.72466,Entire home/apt,2,4,1,1,4.75,f,0.07,80
30761156,230178076,Jo,2018-12-11,"Andalusia, Spain",within an hour,100%,t,1,-4.42597,36.72274,Entire home/apt,4,120,25,1,4.73,f,1.8,82
54271107,437361815,Arbe Sun,2021-12-25,Unknown,within an hour,100%,f,3,-4.42363,36.72077,Entire home/apt,4,47,17,4,4.6,t,1.65,99
51039000,244492011,Sunset Málaga Apartments,2019-02-21,Unknown,within an hour,100%,f,57,-4.424771785736084,36.72222518920898,Entire home/apt,2,34,13,0,4.21,t,1.07,99
628363334250120579,417642887,PineappleHomes,2021-08-09,Unknown,within an hour,100%,Unknown,17,-4.421957,36.722507,Entire home/apt,4,49,19,3,4.63,t,1.96,110
963520800828159175,356084003,Isabel M,2020-07-13,Unknown,within an hour,100%,t,6,-4.426466636359692,36.72312414516901,Entire home/apt,4,3,3,0,5.0,t,0.41,98
50482330,104501396,Sofía Y Jose,2016-11-20,"Málaga, Spain",within an hour,100%,t,2,-4.418807,36.721161,Entire home/apt,4,161,57,7,4.97,t,4.51,65
27645898,114145752,Elena,2017-01-31,"Düsseldorf, Germany",within an hour,100%,f,12,-4.423423767089844,36.72669219970703,Entire home/apt,6,28,1,1,4.79,f,0.4,90
1186750982161573917,438136382,Home Club,2021-12-30,"Madrid, Spain",within a day,86%,f,237,-4.421791560683797,36.724575538871896,Entire home/apt,2,0,0,0,Unknown,f,Unknown,96
20294507,45553,Daniel,2009-10-13,Spain,within an hour,100%,t,2,-4.41948,36.72175,Entire home/apt,4,182,27,2,4.93,f,2.2,150
26620014,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42451,36.7215,Entire home/apt,4,30,5,1,4.77,t,0.42,286
53902346,436633840,Antonio Jesús,2021-12-19,"Andalusia, Spain",within an hour,100%,f,3,-4.426159,36.722168,Entire home/apt,2,1,0,0,5.0,t,0.07,110
5090164,16663600,Maria,2014-06-11,"Málaga, Spain",within a day,100%,t,6,-4.41885,36.72073,Entire home/apt,3,31,7,0,4.94,f,0.28,60
838176491215522851,24525026,Carolina,2014-12-05,"Málaga, Spain",within a few hours,99%,f,39,-4.41391,36.72752,Private room,2,91,73,2,4.45,f,6.03,25
27915600,5403661,Yolanda,2013-03-10,"Málaga, Spain",within an hour,100%,t,4,-4.42334,36.717,Entire home/apt,2,131,19,1,4.87,f,1.84,120
18572739,47987879,La Casa Del Marqués,2015-11-02,Unknown,Unknown,Unknown,f,3,-4.42218,36.72393,Entire home/apt,4,14,0,0,4.36,t,0.2,60
1096532717869590820,24525026,Carolina,2014-12-05,"Málaga, Spain",within a few hours,99%,f,39,-4.4135182,36.7278121,Private room,2,26,26,4,4.54,f,6.09,26
22207321,7698834,Jesús,2013-07-24,"Málaga, Spain",within an hour,100%,f,5,-4.4197,36.72554,Entire home/apt,4,340,73,6,4.73,f,4.29,23
1128018414364192544,561182381,Nieves,2024-02-09,"Málaga, Spain",within an hour,100%,f,2,-4.414373233108958,36.72746243748954,Entire home/apt,2,11,11,5,4.91,f,5.5,49
358541,1526932,Cristina,2011-12-22,"Andalusia, Spain",within a day,100%,t,1,-4.4213,36.72374,Entire home/apt,2,377,27,2,4.76,f,2.54,95
42753725,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42313,36.71725,Entire home/apt,4,45,18,4,4.58,t,1.08,100
1084575206393464959,28687712,SinEse Design Homes,2015-03-03,"Málaga, Spain",within an hour,100%,f,31,-4.4138284,36.7254681,Entire home/apt,4,13,13,4,4.69,t,3.64,80
1064508315147978686,555235842,Alba,2024-01-08,"Málaga, Spain",within an hour,100%,f,3,-4.422828692402074,36.71790747162907,Entire home/apt,4,1,1,0,5.0,t,0.45,100
769932318760189388,89705945,Antonio.,2016-08-13,"Málaga, Spain",within an hour,100%,f,61,-4.41952,36.72524,Entire home/apt,4,82,51,7,4.66,f,4.43,74
878101996595132162,204121151,Cristina,2018-07-22,Unknown,within an hour,100%,t,2,-4.41393,36.7284,Entire home/apt,6,5,3,1,5.0,t,0.39,75
1176830793862664261,397053855,Sharing,2021-04-15,Unknown,within an hour,98%,f,137,-4.414922638945375,36.72726618609038,Entire home/apt,2,0,0,0,Unknown,t,Unknown,86
19550913,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42357,36.7235,Entire home/apt,2,36,5,0,4.17,t,0.48,70
3023748,13290857,Máximo,2014-03-19,"Málaga, Spain",within an hour,100%,f,2,-4.41837,36.72438,Entire home/apt,4,60,1,0,4.62,t,0.54,85
17416074,46055741,Ricardo,2015-10-08,"Málaga, Spain",within an hour,100%,f,46,-4.41464,36.72792,Entire home/apt,4,167,6,0,4.76,f,1.89,59
1335782,5268527,Andreina,2013-02-28,"Málaga, Spain",within an hour,100%,Unknown,2,-4.42843,36.71556,Private room,2,351,43,4,4.7,f,2.64,29
1029813761408115718,128804499,Agnieszka,2017-05-04,"Świnoujście, Poland",within an hour,100%,t,2,-4.42298,36.7209,Entire home/apt,3,7,7,0,4.86,f,1.58,300
1110156834494077218,214586581,FreshApartments,2018-09-10,Unknown,within an hour,94%,f,20,-4.4218817,36.7172665,Entire home/apt,2,0,0,0,Unknown,t,Unknown,599
51457381,416767788,Eduardo Miguel De La Hera Rosado,2021-08-04,Unknown,within an hour,100%,f,1,-4.42298,36.71855,Entire home/apt,2,193,14,1,4.3,t,6.22,60
31979682,122669535,Christan,2017-03-26,"Málaga, Spain",within an hour,100%,t,8,-4.42405,36.72364,Entire home/apt,3,5,0,0,5.0,t,0.12,100
1110663247432717358,214586581,FreshApartments,2018-09-10,Unknown,within an hour,94%,f,20,-4.4218817,36.7172665,Entire home/apt,2,0,0,0,Unknown,t,Unknown,599
51786278,419296097,Madeinterranea,2021-08-20,"Andalusia, Spain",within an hour,100%,t,3,-4.42269,36.719864,Entire home/apt,4,102,41,3,4.82,t,3.28,267
43131463,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42391,36.72468,Entire home/apt,4,19,1,0,4.32,t,0.42,50
1182680984159796613,72490864,IVI Real Estate,2016-05-17,"Andalusia, Spain",within an hour,99%,f,78,-4.4209859,36.7227033,Entire home/apt,6,0,0,0,Unknown,t,Unknown,90
604042056135330301,454072553,Margarita,2022-04-13,Unknown,within an hour,100%,f,1,-4.42641,36.72317,Entire home/apt,5,37,10,3,4.84,t,1.39,109
53902300,436633840,Antonio Jesús,2021-12-19,"Andalusia, Spain",within an hour,100%,f,3,-4.42566,36.72262,Entire home/apt,2,9,7,1,4.78,t,0.6,150
847647886963831697,499178226,Adam,2023-02-02,"Marbella, Spain",within an hour,100%,f,6,-4.42109,36.71879,Entire home/apt,2,36,28,2,4.28,t,2.29,80
31979686,122669535,Christan,2017-03-26,"Málaga, Spain",within an hour,100%,t,8,-4.42387,36.72284,Entire home/apt,3,53,1,0,4.72,t,0.82,100
958399372872082617,531941232,Ignacio,2023-08-15,Unknown,within an hour,100%,f,1,-4.425004119643707,36.72433250240897,Entire home/apt,4,7,7,0,5.0,f,0.81,120
827322394552594214,493486989,Tennessee,2022-12-30,Unknown,within an hour,100%,f,7,-4.41805,36.72175,Entire home/apt,4,22,20,0,4.68,t,1.39,150
957011433451774139,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4130161,36.726336,Entire home/apt,4,1,1,1,3.0,t,1.0,70
53608267,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42331,36.72447,Entire home/apt,2,31,7,0,4.29,t,1.04,80
18286120,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42339,36.71946,Entire home/apt,2,9,3,1,4.67,t,0.13,156
907844634707381508,496804264,Duro Que Pillo Va Al Ladrillo,2023-01-18,Unknown,within an hour,100%,f,3,-4.41438,36.72765,Entire home/apt,4,1,1,0,4.0,t,0.2,80
917954301532724700,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.41242,36.728,Entire home/apt,5,2,2,0,4.0,t,0.86,100
26113744,33031786,Rodrigo,2015-05-10,"Alhaurín de la Torre, Spain",within an hour,100%,f,4,-4.42477,36.72465,Entire home/apt,6,152,22,0,4.44,f,2.08,145
1160874769166119561,354248735,Xana,2020-07-07,Unknown,within an hour,100%,f,30,-4.422098774741351,36.7228123019279,Entire home/apt,2,0,0,0,Unknown,t,Unknown,107
1037884401428656544,84460532,Javier,2016-07-18,"Málaga, Spain",within an hour,100%,f,2,-4.4134,36.72716,Entire home/apt,4,4,4,0,5.0,f,0.58,60
50564804,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42119,36.7212,Entire home/apt,4,61,17,6,4.79,t,1.69,250
50028390,180681967,David,2018-03-26,Unknown,within an hour,100%,f,6,-4.41973,36.72546,Entire home/apt,3,61,26,1,4.46,t,1.67,49
917169266411332765,136554031,SkySea,2017-06-23,Unknown,within an hour,99%,f,23,-4.423277969802295,36.72336437928555,Entire home/apt,4,24,23,2,4.71,t,1.96,96
6354568,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42357,36.7235,Entire home/apt,4,48,11,0,4.5,t,0.44,60
37106581,276375621,Laura,2019-07-15,"Málaga, Spain",within a few hours,90%,f,1,-4.41857,36.72143,Entire home/apt,4,29,10,2,4.86,f,0.49,110
924061121799385882,513244554,Holidu,2023-05-05,"Madrid, Spain",within an hour,100%,f,142,-4.414612,36.72546010000001,Entire home/apt,4,8,2,0,4.88,t,0.48,116
954021070036667582,15283699,Youssef,2014-05-08,"Vancouver, Canada",within an hour,100%,f,1,-4.421738911639401,36.72452351529429,Entire home/apt,6,39,39,3,4.59,f,3.61,100
1134003752472607896,136554031,SkySea,2017-06-23,Unknown,within an hour,99%,f,23,-4.420361931070325,36.72207288164258,Entire home/apt,7,0,0,0,Unknown,t,Unknown,172
990632130861231987,429406198,City Center,2021-10-28,Unknown,within an hour,93%,f,18,-4.419988999132968,36.724302160615146,Private room,2,19,19,2,4.21,t,2.08,26
776545213542096891,490199004,AQUA Málaga,2022-12-04,Unknown,a few days or more,0%,f,3,-4.42333,36.72113,Entire home/apt,3,0,0,0,Unknown,t,Unknown,105
43790951,49955442,Silvia,2015-11-26,"Málaga, Spain",within an hour,100%,t,1,-4.419822216033936,36.72274398803711,Entire home/apt,4,61,23,2,4.95,t,1.26,85
1132530986218130747,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42139,36.72436,Entire home/apt,3,0,0,0,Unknown,t,Unknown,64
14589478,27430049,Jose Trinidad,2015-02-08,"Chilches, Spain",within an hour,100%,t,2,-4.41974,36.72291,Entire home/apt,2,395,59,4,4.77,f,4.2,59
658829344050390481,446940016,Antonio,2022-02-26,Unknown,within an hour,100%,f,4,-4.418963473016355,36.72272659726104,Private room,2,1,0,0,5.0,t,0.04,180
1159881505948783351,578368293,Teresa,2024-05-19,"Málaga, Spain",within a few hours,100%,f,1,-4.413300455430894,36.72807207345601,Entire home/apt,3,0,0,0,Unknown,f,Unknown,113
1133070654306466968,558435823,Maria Concepcion,2024-01-24,Unknown,within an hour,100%,f,2,-4.4215592,36.7232223,Entire home/apt,7,0,0,0,Unknown,t,Unknown,160
24277247,27430049,Jose Trinidad,2015-02-08,"Chilches, Spain",within an hour,100%,t,2,-4.41964,36.72276,Entire home/apt,2,233,58,3,4.8,f,3.43,45
14482860,50961065,Diana,2015-12-10,Spain,within a day,100%,t,9,-4.41426,36.7286,Entire home/apt,8,22,2,0,4.73,f,0.25,60
14149944,85483845,Iñaki Y Belén,2016-07-23,"Málaga, Spain",within an hour,100%,f,1,-4.419764,36.725826,Entire home/apt,4,110,4,0,4.71,f,1.15,42
38483071,142942563,Homerez,2017-07-28,"Paris, France",within an hour,90%,t,13,-4.42341423034668,36.721309661865234,Entire home/apt,2,0,0,0,Unknown,f,Unknown,1000
785499080647821488,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4287326,36.7118681,Entire home/apt,4,2,1,0,5.0,t,0.16,160
18861605,42508299,Iris,2015-08-25,"Málaga, Spain",within an hour,100%,t,5,-4.42838,36.71952,Private room,1,235,38,1,4.74,f,2.78,58
40371706,207176962,Vidal,2018-08-03,"Málaga, Spain",within an hour,100%,t,1,-4.42208,36.72201,Entire home/apt,4,126,38,1,4.9,f,2.28,75
4531182,19957169,Comam,2014-08-13,"Málaga, Spain",within an hour,100%,t,7,-4.42762,36.71889,Entire home/apt,4,210,9,0,4.84,t,1.92,89
53092716,429406198,City Center,2021-10-28,Unknown,within an hour,93%,f,18,-4.41996,36.72584,Entire home/apt,9,3,2,0,4.0,f,0.13,150
1141055193126071197,180681967,David,2018-03-26,Unknown,within an hour,100%,f,6,-4.419072400000001,36.7248587,Entire home/apt,3,4,4,2,4.75,t,2.35,81
1186025285949003991,438136382,Home Club,2021-12-30,"Madrid, Spain",within a day,86%,f,237,-4.4216011,36.7214523,Entire home/apt,2,0,0,0,Unknown,f,Unknown,74
862874166198833426,508659101,Elias,2023-04-05,Unknown,within an hour,100%,f,1,-4.42199,36.722,Entire home/apt,3,15,12,0,4.4,f,1.06,306
684738790353402223,91676349,Juan,2016-08-24,Unknown,within a day,100%,t,2,-4.418909119573968,36.72574271193015,Entire home/apt,2,11,6,0,4.91,f,0.48,103
1168078398906280453,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.4288324,36.7140583,Entire home/apt,4,0,0,0,Unknown,t,Unknown,65
1115165436617037074,567703312,Claudio,2024-03-18,Unknown,within an hour,100%,f,1,-4.424339786508176,36.71356388991698,Entire home/apt,4,16,16,6,5.0,t,5.52,200
53257010,431154607,"Loic, Estelle And Co",2021-11-09,Unknown,Unknown,Unknown,f,1,-4.418904,36.725502,Entire home/apt,2,0,0,0,Unknown,f,Unknown,74
982607523217876509,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42071,36.72529,Private room,6,3,3,2,5.0,t,1.61,90
694324355351492314,285010915,Domingo,2019-08-12,"Málaga, Spain",within an hour,100%,f,3,-4.42709,36.71211,Entire home/apt,2,14,9,3,4.57,t,0.86,65
53108677,429406198,City Center,2021-10-28,Unknown,within an hour,93%,f,18,-4.41921,36.72449,Entire home/apt,9,3,3,0,3.33,f,0.27,150
17582110,115528688,Javier,2017-02-08,"Málaga, Spain",within an hour,100%,f,123,-4.42069,36.72462,Private room,4,50,17,0,4.54,t,0.59,160
1111557541662958426,335072094,Francisca,2020-02-10,"Málaga, Spain",within an hour,100%,f,1,-4.4277187626076495,36.71189939934598,Entire home/apt,4,1,1,0,5.0,f,0.54,100
6796008,8544512,Malaga Center Flat,2013-08-31,"Málaga, Spain",within an hour,98%,f,73,-4.42788,36.71264,Entire home/apt,6,51,7,1,4.63,t,0.47,96
37647561,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42495,36.71812,Entire home/apt,4,5,3,1,5.0,t,0.09,149
34925381,244492011,Sunset Málaga Apartments,2019-02-21,Unknown,within an hour,100%,f,57,-4.424760818481445,36.71530532836914,Entire home/apt,6,33,16,3,4.64,t,0.54,250
18941925,130723584,Santa Cruz,2017-05-17,"Andalusia, Spain",within an hour,100%,f,12,-4.42373,36.71846,Entire home/apt,3,17,3,2,4.53,t,0.24,69
49847411,197317518,Iñigo,2018-06-22,Unknown,within a few hours,100%,t,1,-4.42921,36.71323,Entire home/apt,8,86,28,3,4.92,f,2.44,250
18941507,130723584,Santa Cruz,2017-05-17,"Andalusia, Spain",within an hour,100%,f,12,-4.42579,36.71793,Entire home/apt,4,60,7,0,4.43,t,0.95,69
669956914511188026,244492011,Sunset Málaga Apartments,2019-02-21,Unknown,within an hour,100%,f,57,-4.4255354,36.7127366,Entire home/apt,8,41,21,1,4.49,t,1.76,550
40743053,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42017,36.72327,Entire home/apt,4,11,1,0,4.91,t,0.31,215
17933254,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42875,36.71197,Entire home/apt,3,20,1,0,4.3,t,0.28,60
50056497,58050096,Ignacio,2016-02-09,"Andalusia, Spain",Unknown,Unknown,f,1,-4.42,36.72362,Entire home/apt,4,23,1,0,4.7,t,0.61,150
22093277,126429738,Steffen,2017-04-18,"Andalusia, Spain",within an hour,100%,t,74,-4.42057,36.72312,Entire home/apt,6,16,3,0,4.75,t,0.22,270
41401434,285010915,Domingo,2019-08-12,"Málaga, Spain",within an hour,100%,f,3,-4.42733,36.71152,Entire home/apt,2,20,3,0,4.6,t,0.37,65
12259311,16584611,Suncity,2014-06-09,"Málaga, Spain",within an hour,100%,f,20,-4.42862,36.71211,Entire home/apt,4,23,0,0,4.48,t,0.23,60
